secteur_hydro_ope,periode,esp_nom_commun,esp_nom_commun_nb
P7,2013,"Gardon, Goujon, Loche franche, Vairon, Chevaine, Cyprinidés, Ablette, Epinochette, Perche soleil, Rotengle, Perche, Carpe commune, Brochet, Chabot, Anguille d'Europe, Lamproie de planer, Black bass à grande bouche, Vandoise rostrée, Tanche, Gremille, Brème bordelière, Silure glane, Barbeau fluviatile, Truite de riviere, Gambusie, phoxinus sp, Lamproie indéterminée (genre Lampetra), Vandoise, Spirlin, Brème commune",30
P7,2015,"Chevaine, Vairon, Goujon, Gardon, Cyprinidés, Loche franche, Ablette, Anguille d'Europe, Epinochette, Lamproie de planer, Perche soleil, Perche, Chabot, Vandoise rostrée, Truite de riviere, Rotengle, Brème commune, Silure glane, Gremille, Barbeau fluviatile, Tanche, phoxinus sp, Gobio sp, Vandoise, Spirlin",25
P7,2017,"Vairon, Goujon, Chevaine, Loche franche, Ablette, Epinochette, Perche, Gardon, Lamproie de planer, Chabot, Gobio sp, Perche soleil, Anguille d'Europe, Vandoise, Truite de riviere, Barbeau fluviatile, Tanche, Rotengle, Gremille, Silure glane, Vandoise rostrée, Gambusie, Brème bordelière, Spirlin",24
P7,2019,"Goujon, Loche franche, Chevaine, Vairon, Chabot, Vandoise rostrée, Truite de riviere, Anguille d'Europe, Epinochette, Brème bordelière, Gardon, Perche soleil, Gremille, Perche, Ablette, Barbeau fluviatile, Lamproie de planer, Brème commune, Tanche, Cyprinidés, Lamproie indéterminée (genre Lampetra), Spirlin, Carrassin doré",23
P8,2009,"Goujon, Gardon, Chevaine, Ablette, Vairon, Anguille d'Europe, Lamproie de planer, Brème commune, Perche, Gremille, Brochet, Rotengle",12
P8,2011,"Goujon, Chevaine, Gardon, Ablette, Lamproie de planer, Vairon, Anguille d'Europe, Brochet, Perche, Vandoise, Sandre",11
P8,2013,"Goujon, Chevaine, Gardon, Anguille d'Europe, Vairon, Lamproie de planer, Ablette, Lamproie marine, Perche, Loche franche, Gremille",11
P8,2015,"Goujon, Chevaine, Anguille d'Europe, Lamproie de planer, Ablette, Gardon, Loche franche, Vairon, Gremille, Sandre, Perche, Gambusie",12
P8,2017,"Goujon, Chevaine, Ablette, Anguille d'Europe, Gardon, Vairon, Lamproie de planer, Pseudorasbora, Loche franche, Gremille, Gambusie, Perche soleil",12
P8,2019,"Goujon, Chevaine, Ablette, Anguille d'Europe, Lamproie indéterminée (genre Lampetra), Gardon, Vairon, Brème commune, Loche franche, Perche, Rotengle",11
P9,2007,"Chevaine, Goujon, Anguille d'Europe, Vandoise, Loche franche, Perche, Gardon, Poisson chat, Flet commun, Perche soleil, Carassin, Pseudorasbora",12
P9,2009,"Epinoche, Loche franche, Goujon, Chevaine, Anguille d'Europe, Gardon, Flet commun, Perche soleil, Vandoise, Perche",10
P9,2011,"Epinoche, Loche franche, Chevaine, Goujon, Anguille d'Europe, Gardon, Perche, Vandoise, Pseudorasbora, Brème commune, Barbeau fluviatile, Flet commun",12
P9,2013,"Epinoche, Loche franche, Goujon, Chevaine, Anguille d'Europe, Vandoise, Gardon, Perche",8
P9,2015,"Epinoche, Anguille d'Europe, Loche franche, Goujon, Chevaine, Vandoise, Lamproie de planer, Gardon, Pseudorasbora, Perche",10
P9,2017,"Loche franche, Goujon, Anguille d'Europe, Epinoche, Chevaine, Gardon, Vandoise rostrée, Lamproie de planer, Perche",9
P9,2019,"Loche franche, Epinoche, Anguille d'Europe, Perche soleil, Goujon, Chevaine, Lamproie indéterminée (genre Lampetra), Gardon, Perche, Lamproie de planer, Vandoise rostrée, Lamproie de rivière",12
Q0,1995,"Ablette, Barbeau fluviatile, Gardon, Goujon, Vairon, Chevaine, Anguille d'Europe, Loche franche, Vandoise, Carpe commune, Sandre, Brème commune, Carpe miroir, Brochet, Poisson chat, Perche, Truite arc-en-ciel, Truite de riviere, Toxostome, Perche soleil, Rotengle, Tanche",22
Q0,1997,"Ablette, Barbeau fluviatile, Loche franche, Gardon, Anguille d'Europe, Perche, Vairon, Chevaine, Goujon, Vandoise, Brème commune, Brochet, Carpe commune, Truite de riviere, Lamproie de planer, Toxostome, Perche soleil, Sandre, Truite arc-en-ciel",19
Q0,1999,"Ablette, Barbeau fluviatile, Gardon, Anguille d'Europe, Goujon, Chevaine, Vandoise, Lamproie marine, Brème commune, Brochet, Perche soleil, Carpe commune, Vairon, Poisson chat, Truite arc-en-ciel, Truite de riviere, Loche franche, Lamproie de planer, Toxostome, Perche",20
Q0,2001,"Ablette, Barbeau fluviatile, Goujon, Anguille d'Europe, Vairon, Gardon, Chevaine, Brème commune, Vandoise, Loche franche, Brochet, Tanche, Poisson chat, Perche, Truite de riviere, Saumon de fontaine, Lamproie de planer, Chabot, Toxostome, Perche soleil",20
Q0,2003,"Ablette, Barbeau fluviatile, Vairon, Goujon, Anguille d'Europe, Gardon, Chevaine, Loche franche, Lamproie marine, Vandoise, Perche soleil, Perche, Silure glane, Truite de riviere, Lamproie de planer, Brème commune, Brochet, Toxostome, Tanche",19
Q0,2005,"Ablette, Barbeau fluviatile, Goujon, Chevaine, Anguille d'Europe, Vairon, Gardon, Vandoise, Loche franche, Perche soleil, Carpe commune, Poisson chat, Toxostome, Lamproie marine, Brème commune, Rotengle, Brochet, Sandre, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Perche, Chabot",23
Q0,2007,"Barbeau fluviatile, Chevaine, Goujon, Ablette, Vandoise, Gardon, Anguille d'Europe, Black bass à grande bouche, Loche franche, Brème commune, Perche soleil, Carassin, Silure glane, Carpe miroir, Vairon, Truite de riviere, Lamproie de planer, Toxostome, Truite arc-en-ciel, Saumon de fontaine, Chabot, Saumon atlantique",22
Q0,2009,"Barbeau fluviatile, Vairon, Chevaine, Goujon, Gardon, Loche franche, Perche, Vandoise, Ablette, Anguille d'Europe, Brème commune, Silure glane, Carrassin doré, Perche soleil, Black bass à grande bouche, Tanche, Poisson chat, Brème bordelière, Truite de riviere, Lamproie de planer, Toxostome, Saumon atlantique",22
Q0,2011,"Chevaine, Goujon, Vairon, Ablette, Barbeau fluviatile, Loche franche, Vandoise, Toxostome, Anguille d'Europe, Brème commune, Gardon, Tanche, Pseudorasbora, Perche soleil, Carassin, Rotengle, Able de Heckel, Truite de riviere, Lamproie de planer, Brochet, Saumon atlantique",21
Q0,2013,"Barbeau fluviatile, Vairon, Chevaine, Goujon, Ablette, Loche franche, Vandoise rostrée, Anguille d'Europe, Gardon, Gobio sp, phoxinus sp, Pseudorasbora, Brème commune, Vandoise, Silure glane, Toxostome, Tanche, Truite de riviere, Lamproie de planer, Vairon béarnais, Able de Heckel, Brème bordelière, Brochet, Perche soleil, Chabot, Saumon atlantique",26
Q0,2015,"Vairon, Barbeau fluviatile, Gobio sp, Ablette, Chevaine, Loche franche, Vandoise rostrée, Gardon, Perche soleil, Vandoise, Lamproie marine, Rotengle, Brochet, Silure glane, Goujon, phoxinus sp, Pseudorasbora, Brème commune, Gambusie, Anguille d'Europe, Toxostome, Brème bordelière, Truite de riviere, Lamproie de planer, Tanche, Perche, Chabot",27
Q0,2017,"Vairon, Barbeau fluviatile, Ablette, Loche franche, Goujon, Chevaine, Gardon, Perche, Vandoise rostrée, Perche soleil, Rotengle, Pseudorasbora, Anguille d'Europe, Carpe commune, Gobio sp, Brème commune, Vandoise, Truite de riviere, Lamproie de planer, Toxostome, Tanche, Brochet, Cyprinidés, Chabot, Saumon atlantique",25
Q0,2019,"Vairon, Ablette, Barbeau fluviatile, Goujon, Chevaine, Loche franche, Vandoise rostrée, Gambusie, Pseudorasbora, Gardon, Lamproie de planer, Perche soleil, Brochet, Silure glane, Tanche, Perche, Anguille d'Europe, Brème commune, Toxostome, Vandoise, Poisson chat, Truite de riviere, Rotengle, Chabot",24
Q1,1995,"Goujon, Loche franche, Vairon, Chevaine, Gardon, Vandoise",6
Q1,1997,"Goujon, Chevaine, Loche franche, Vairon, Vandoise, Gardon, Toxostome, Anguille d'Europe, Perche soleil, Perche, Ablette, Brème commune, Barbeau fluviatile, Gambusie, Tanche, Rotengle",16
Q1,1999,"Goujon, Chevaine, Toxostome, Vairon, Loche franche, Perche soleil, Gardon, Vandoise, Anguille d'Europe, Sandre, Poisson chat, Brème commune, Perche, Ablette, Barbeau fluviatile, Tanche, Rotengle, Gambusie, Carpe commune, Brochet",20
Q1,2001,"Goujon, Chevaine, Gardon, Anguille d'Europe, Loche franche, Vairon, Vandoise, Toxostome, Poisson chat, Carassin, Perche, Carpe commune, Perche soleil, Tanche, Ablette, Barbeau fluviatile, Brème commune, Rotengle, Brochet, Sandre, Lamproie marine, Black bass à grande bouche, Gambusie",23
Q1,2003,"Goujon, Chevaine, Gardon, Anguille d'Europe, Loche franche, Toxostome, Vairon, Ablette, Vandoise, Gambusie, Sandre, Perche soleil, Brème commune, Barbeau fluviatile, Tanche, Rotengle, Brochet, Lamproie marine",18
Q1,2005,"Goujon, Chevaine, Vandoise, Anguille d'Europe, Loche franche, Vairon, Gardon, Ablette, Perche soleil, Poisson chat, Tanche, Gambusie, Brème commune, Perche, Barbeau fluviatile, Silure glane, Lamproie marine, Rotengle",18
Q1,2007,"Ablette, Vandoise, Barbeau fluviatile, Brème bordelière, Goujon, Anguille d'Europe, Chevaine, Silure glane, Gardon, Rotengle, Mulet à grosses levres, Loche franche, Lamproie de planer, Vairon, Perche soleil, Poisson chat, Perche, Brème commune, Lamproie marine, Sandre, Toxostome, Gambusie, Tanche, Bouvière",24
Q1,2009,"Ablette, Barbeau fluviatile, Chevaine, Anguille d'Europe, Brème commune, Goujon, Silure glane, Loche franche, Perche soleil, Pseudorasbora, Perche, Gambusie, Lamproie de planer, Vairon, Gardon, Poisson chat, Toxostome, Epirine lippue, Lamproie marine, Vandoise, Carpe commune, Bouvière, Carassin, Tanche, Rotengle, Brochet, Truite de riviere",27
Q1,2011,"Ablette, Anguille d'Europe, Brème commune, Barbeau fluviatile, Chevaine, Goujon, Perche, Lamproie marine, Vandoise, Gardon, Loche franche, Pseudorasbora, Vairon, Lamproie de planer, Toxostome, Epirine lippue, Vandoise rostrée, Perche soleil, Truite de riviere, Brochet, Sandre, Brème bordelière, Poisson chat, Bouvière, Gambusie, Tanche, Rotengle, Silure glane, Carpe commune, Carassin, Chabot",31
Q1,2013,"Ablette, Barbeau fluviatile, Goujon, Chevaine, Anguille d'Europe, Pseudorasbora, Brème commune, Silure glane, Perche soleil, Perche, Lamproie marine, Carassin, Carpe commune, Rotengle, Vairon, Lamproie de planer, Loche franche, Gardon, Toxostome, Epirine lippue, Vandoise rostrée, Brème bordelière, Vandoise, Truite de riviere, phoxinus sp, Gobio sp, Bouvière, Tanche, Gambusie, Cyprinidés, Brochet, Sandre",32
Q1,2015,"Ablette, Goujon, Anguille d'Europe, Barbeau fluviatile, Pseudorasbora, Chevaine, Brème bordelière, Silure glane, Gambusie, Perche, Bouvière, Carpe commune, Gardon, Lamproie marine, Loche franche, Brochet, Sandre, Vairon, Lamproie de planer, Perche soleil, Poisson chat, Toxostome, Epirine lippue, Truite de riviere, Vandoise rostrée, Gobio sp, phoxinus sp, Rotengle, Brème commune, Carpe miroir",30
Q1,2017,"Brème bordelière, Ablette, Goujon, Perche, Anguille d'Europe, Chevaine, Gambusie, Pseudorasbora, Barbeau fluviatile, Gardon, Silure glane, Bouvière, Loche franche, Lamproie marine, Carassin, Carpe miroir, Carpe commune, Sandre, Vairon, Lamproie de planer, Toxostome, Epirine lippue, Vandoise rostrée, Truite de riviere, Brochet, Perche soleil, Gobio sp, phoxinus sp, Vandoise, Brème commune, Rotengle, Tanche, Brème indéterminée, Cyprinidés",34
Q1,2019,"Ablette, Chevaine, Barbeau fluviatile, Anguille d'Europe, Goujon, Pseudorasbora, Perche, Brème commune, Silure glane, Bouvière, Gardon, Loche franche, Lamproie indéterminée (genre Lampetra), Vairon, Toxostome, Cyprinidés, Lamproie marine, Epirine lippue, Tanche, Vandoise rostrée, Brochet, Truite de riviere, Gremille, Black bass à grande bouche, Vandoise, Gambusie, Carassin, Sandre, Brème bordelière, Perche soleil, Carpe miroir, Chabot",32
Q2,1995,"Lamproie de planer, Goujon, Loche franche, Truite de riviere, Anguille d'Europe, Vairon, Chabot, Truite arc-en-ciel, Gardon, Ablette, Tanche, Perche soleil, Barbeau fluviatile, Carpe miroir, Chevaine, Brème commune, Carassin, Carpe commune, Poisson chat",19
Q2,1997,"Vairon, Goujon, Loche franche, Anguille d'Europe, Lamproie de rivière, Lamproie de planer, Truite de riviere, Truite arc-en-ciel, Lamproie marine, Gardon, Ablette, Tanche, Chevaine, Carpe miroir, Perche, Vandoise, Perche soleil, Carpe commune, Barbeau fluviatile",19
Q2,1999,"Goujon, Vairon, Lamproie de planer, Loche franche, Anguille d'Europe, Lamproie de rivière, Truite de riviere, Carassin, Gardon, Truite arc-en-ciel, Brochet, Ablette, Able de Heckel, Carpe miroir, Tanche, Chevaine, Perche soleil, Carpe commune, Barbeau fluviatile, Rotengle, Poisson chat, Vandoise",22
Q2,2001,"Loche franche, Goujon, Lamproie de planer, Vairon, Truite de riviere, Anguille d'Europe, Lamproie marine, Truite arc-en-ciel, Carassin, Perche, Gardon, Ablette, Perche soleil, Barbeau fluviatile, Poisson chat, Vandoise, Carpe miroir, Chevaine, Carpe commune, Able de Heckel, Tanche",21
Q2,2003,"Goujon, Loche franche, Vairon, Anguille d'Europe, Truite de riviere, Lamproie de planer, Truite arc-en-ciel, Gardon, Lamproie de rivière, Lamproie marine, Saumon de fontaine, Ablette, Carpe miroir, Carpe commune, Tanche, Carassin, Perche, Brème commune, Barbeau fluviatile, Poisson chat, Chevaine, Perche soleil, Vandoise, Brème bordelière, Rotengle",25
Q2,2005,"Vairon, Loche franche, Goujon, Lamproie de planer, Lamproie de rivière, Gardon, Anguille d'Europe, Chabot, Truite de riviere, Truite arc-en-ciel, Ablette, Perche soleil, Rotengle, Tanche, Chevaine, Barbeau fluviatile, Poisson chat, Carpe miroir, Carrassin doré, Able de Heckel",20
Q2,2007,"Goujon, Anguille d'Europe, Gambusie, Loche franche, Perche soleil, Chevaine, Lamproie marine, Lamproie de planer, Silure glane, Black bass à grande bouche, Vairon, Gardon, Brochet, Carassin, Chabot, Tanche, Poisson chat, Truite arc-en-ciel, Ablette, Rotengle, Carpe miroir, Barbeau fluviatile, Perche, Carpe commune",24
Q2,2009,"Goujon, Anguille d'Europe, Perche soleil, Loche franche, Gambusie, Barbeau fluviatile, Vairon, Silure glane, Ablette, Black bass à grande bouche, Chevaine, Lamproie marine, Gardon, Lamproie de planer, Brochet, Truite de riviere, Truite arc-en-ciel, Saumon de fontaine, Carpe commune, Rotengle, Poisson chat, Carpe miroir, Tanche, Carassin, Perche, Brème commune",26
Q2,2011,"Goujon, Vairon, Chevaine, Anguille d'Europe, Gardon, Loche franche, Perche soleil, Carassin, Silure glane, Ablette, Carpe commune, Barbeau fluviatile, Pseudorasbora, Rotengle, Gambusie, Lamproie de planer, Brème commune, Perche, Brochet, Truite de riviere, Truite arc-en-ciel, Poisson chat, Black bass à grande bouche, Carpe miroir, Tanche, Vandoise",26
Q2,2013,"Vairon, Ablette, Goujon, Gardon, Perche, Anguille d'Europe, Perche soleil, Pseudorasbora, Chevaine, Loche franche, Gambusie, Rotengle, Brochet, Carpe commune, Lamproie marine, Brème commune, Barbeau fluviatile, Carassin, Carpe miroir, Silure glane, Lamproie de planer, Chabot, phoxinus sp, Gobio sp, Truite de riviere, Poisson chat, Black bass à grande bouche, Tanche, Truite arc-en-ciel, Brème bordelière",30
Q2,2015,"Goujon, Vairon, Anguille d'Europe, Gardon, Brème bordelière, Chevaine, Perche, Silure glane, Vandoise rostrée, Brochet, Gambusie, Perche soleil, Loche franche, Lamproie marine, Ablette, Rotengle, Black bass à grande bouche, Pseudorasbora, Carpe commune, Tanche, Lamproie de planer, Chabot, phoxinus sp, Truite de riviere, Gobio sp, Poisson chat, Carassin, Barbeau fluviatile",28
Q2,2017,"Goujon, Ablette, Vairon, Gardon, Chevaine, Perche, Anguille d'Europe, Perche soleil, Rotengle, Tanche, Vandoise rostrée, Brochet, Silure glane, Gambusie, Loche franche, Brème bordelière, Lamproie marine, Black bass à grande bouche, Carpe commune, Pseudorasbora, Lamproie de planer, Barbeau fluviatile, Truite arc-en-ciel, Chabot, Truite de riviere",25
Q2,2019,"Anguille d'Europe, Chevaine, Gambusie, Pseudorasbora, Perche soleil, Tanche, Lamproie indéterminée (genre Lampetra), Black bass à grande bouche, Perche, Goujon, Loche franche, Gardon, Rotengle, Lamproie marine, Silure glane, Cyprinidés, Vairon, Chabot, Brochet, Truite de riviere, Able de Heckel",21
Q3,2007,"Lamproie de planer, Anguille d'Europe, Vairon, Chevaine, Loche franche, Goujon, Ablette, Gardon, Barbeau fluviatile, Sandre, Vandoise, Pseudorasbora, Toxostome, Truite de riviere, Perche, Perche soleil, Brochet, Black bass à grande bouche, Truite arc-en-ciel",19
Q3,2009,"Barbeau fluviatile, Anguille d'Europe, Ablette, Goujon, Chevaine, Vandoise, Gardon, Brème commune, Vairon, Loche franche, Lamproie marine, Lamproie de planer, Poisson chat, Toxostome, Epirine lippue, Truite de riviere, Perche, Black bass à grande bouche, Sandre",19
Q3,2011,"Barbeau fluviatile, Goujon, Anguille d'Europe, Chevaine, Ablette, Vairon, Gardon, Vandoise, Perche soleil, Lamproie marine, Loche franche, Epirine lippue, Toxostome, Lamproie de planer, Truite de riviere, Brochet, Flet commun, Gambusie, Silure glane",19
Q3,2013,"Barbeau fluviatile, Anguille d'Europe, Ablette, Goujon, Chevaine, Vairon, Vandoise, Gardon, Loche franche, Lamproie marine, Pseudorasbora, Epirine lippue, Vandoise rostrée, Toxostome, Truite de riviere, Perche, Lamproie de planer, Perche soleil, Brochet, Black bass à grande bouche, Brème commune, Carassin, Carpe commune, Gambusie, Silure glane",25
Q3,2015,"Ablette, Barbeau fluviatile, Goujon, Anguille d'Europe, Chevaine, Vandoise rostrée, Lamproie marine, Brème bordelière, Pseudorasbora, Toxostome, Loche franche, Vairon, Gardon, Epirine lippue, Lamproie de planer, Truite de riviere, Brochet, Perche, Perche soleil, Silure glane, Gambusie, Bouvière, Brème commune, Carpe commune",24
Q3,2017,"Ablette, Barbeau fluviatile, Goujon, Gardon, Anguille d'Europe, Chevaine, Pseudorasbora, Vandoise rostrée, Bouvière, Mulet porc, Vairon, Loche franche, Silure glane, Lamproie de planer, Toxostome, Lamproie marine, Epirine lippue, Perche soleil, Brème bordelière, Truite de riviere, Brochet, Carpe commune, Sandre, Perche",24
Q3,2019,"Ablette, Barbeau fluviatile, Anguille d'Europe, Goujon, Bouvière, Chevaine, Cyprinidés, Pseudorasbora, Gardon, Vandoise rostrée, Brème bordelière, Vairon, Lamproie marine, Loche franche, Toxostome, Epirine lippue, Perche, Lamproie indéterminée (genre Lampetra), Truite de riviere, Lamproie de planer, Perche soleil, Brochet, Gambusie, Silure glane, Carpe commune, Mulet porc",26
Q4,1995,"Truite de riviere, Saumon de fontaine",2
Q4,1997,Truite de riviere,1
Q4,1999,"Truite de riviere, Saumon de fontaine",2
Q4,2001,"Truite de riviere, Truite arc-en-ciel",2
Q4,2003,Truite de riviere,1
Q4,2005,"Truite de riviere, Saumon de fontaine",2
Q4,2007,Truite de riviere,1
Q4,2009,"Chabot, Vairon, Truite de riviere, Lamproie de planer, Saumon de fontaine",5
Q4,2011,"Chabot, Truite de riviere, Vairon, Lamproie de planer, Loche franche",5
Q4,2013,"Truite de riviere, Vairon, Chabot, Lamproie de planer, Loche franche",5
